dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
2011-06-23,16,0,0,1,0.74,0.6818,0.62,0.2985,58,217,275,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-05-12,2,0,0,1,0.44,0.4394,0.94,0.19399999999999998,1,14,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-03,14,0,1,1,0.9,0.7727,0.25,0.19399999999999998,69,241,310,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-04,4,0,1,0,0.72,0.6970000000000001,0.79,0.19399999999999998,2,11,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-25,20,0,0,0,0.64,0.5758,0.83,0.0896,51,135,186,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-08,3,0,1,0,0.8,0.7727,0.59,0.1045,1,34,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-04,8,0,0,1,0.4,0.4091,0.87,0.3582,8,387,395,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2012-04-21,14,0,1,0,0.7,0.6364,0.45,0.2836,278,331,609,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-04,13,0,1,0,0.3,0.2879,0.7,0.19399999999999998,58,244,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-10-19,9,0,0,1,0.52,0.5,0.88,0.4925,17,185,202,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2012-02-22,11,0,1,1,0.36,0.3485,0.66,0.1642,22,149,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-02,20,0,1,0,0.62,0.6212,0.35,0.2836,139,260,399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-31,12,0,0,1,0.74,0.6667,0.43,0.1343,68,192,260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-07,19,0,0,1,0.32,0.3485,0.7,0.0,5,123,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-08-24,1,0,0,1,0.6,0.6061,0.6,0.1045,7,17,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-11,3,0,1,0,0.34,0.3636,0.81,0.0,9,39,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-05-01,19,0,0,0,0.46,0.4545,0.84,0.1045,47,131,178,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-10-18,15,0,0,1,0.62,0.6212,0.5,0.19399999999999998,66,139,205,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2012-08-19,0,0,1,0,0.66,0.6212,0.57,0.0896,44,143,187,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12,18,0,1,1,0.44,0.4394,0.38,0.2985,76,566,642,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2012-08-29,16,0,1,1,0.76,0.6667,0.37,0.1343,104,389,493,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-12,5,0,0,1,0.42,0.4242,0.94,0.1343,2,27,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-11-05,21,0,1,1,0.3,0.2879,0.52,0.2836,8,144,152,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-05-16,9,0,0,1,0.6,0.5909,0.69,0.19399999999999998,38,156,194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-20,15,0,0,1,0.6,0.6212,0.56,0.19399999999999998,74,168,242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-01-06,6,0,0,1,0.14,0.1667,0.63,0.1045,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-10-16,3,0,1,1,0.42,0.4242,0.67,0.1045,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2011-03-26,18,0,0,0,0.32,0.3182,0.21,0.1642,64,89,153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-11-14,8,0,0,1,0.46,0.4545,0.67,0.19399999999999998,27,425,452,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2011-11-04,22,0,0,1,0.34,0.303,0.46,0.3284,6,109,115,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2012-02-06,10,0,1,1,0.22,0.2424,0.75,0.1045,20,96,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-08-24,0,0,0,1,0.62,0.6212,0.57,0.1343,9,29,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-15,2,0,0,0,0.16,0.19699999999999998,0.59,0.0896,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-09-16,14,0,1,0,0.66,0.6212,0.39,0.1343,225,410,635,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-22,15,0,0,1,0.48,0.4697,0.59,0.0,28,186,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2011-06-17,11,0,0,1,0.68,0.6364,0.69,0.2537,43,138,181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-18,21,0,0,1,0.62,0.6212,0.46,0.1045,22,91,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-16,11,1,1,0,0.16,0.1515,0.59,0.2537,21,158,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-10-07,4,0,0,1,0.4,0.4091,0.87,0.1045,0,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-11-28,17,0,0,1,0.58,0.5455,0.56,0.19399999999999998,24,444,468,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-06-20,19,0,0,1,0.66,0.6212,0.65,0.2239,62,369,431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-11-07,15,0,0,1,0.56,0.5303,0.37,0.1045,38,132,170,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-05-19,15,0,0,1,0.56,0.5303,0.78,0.1642,63,125,188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-14,20,0,0,1,0.6,0.6212,0.56,0.1642,60,237,297,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-11,13,0,1,0,0.8,0.7424,0.49,0.3582,228,341,569,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-30,15,1,0,0,0.88,0.8029999999999999,0.39,0.2537,132,179,311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-12-17,4,0,1,1,0.36,0.3788,1.0,0.0,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2011-07-07,11,0,0,1,0.82,0.7727,0.52,0.1343,30,112,142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-23,2,0,1,1,0.18,0.2121,0.86,0.1045,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-05-07,6,0,0,0,0.42,0.4242,0.77,0.0896,1,12,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-09,15,0,1,1,0.88,0.7727,0.32,0.2239,63,204,267,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-21,21,0,1,1,0.54,0.5152,0.83,0.1045,47,204,251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-07,6,0,1,0,0.44,0.4394,0.54,0.19399999999999998,4,19,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-02-08,10,0,0,1,0.22,0.1818,0.47,0.5522,4,44,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-20,21,0,0,1,0.64,0.6061,0.73,0.1642,39,167,206,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-02,2,0,1,1,0.66,0.6061,0.83,0.0896,3,8,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-04,10,0,1,0,0.82,0.7727,0.57,0.19399999999999998,108,288,396,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-05,5,0,1,0,0.72,0.6970000000000001,0.74,0.2537,1,18,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-30,2,0,0,0,0.76,0.6970000000000001,0.55,0.1045,11,31,42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-09,6,0,0,0,0.1,0.0909,0.49,0.2836,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-12,14,0,0,1,0.32,0.3333,0.53,0.1343,16,95,111,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2011-11-08,14,0,0,1,0.56,0.5303,0.46,0.1045,32,129,161,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2012-02-16,10,0,1,1,0.32,0.3333,0.7,0.1343,2,42,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012-06-14,21,0,1,1,0.64,0.6061,0.65,0.1642,67,270,337,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-17,21,0,1,0,0.62,0.6212,0.57,0.19399999999999998,76,170,246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-05,6,0,1,1,0.18,0.19699999999999998,0.59,0.1343,2,89,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-03,2,0,1,1,0.68,0.6364,0.79,0.2239,0,14,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-16,20,0,0,1,0.5,0.4848,0.55,0.0,41,184,225,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2012-11-30,6,0,1,1,0.2,0.2576,0.86,0.0,2,104,106,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-05-06,19,0,0,1,0.54,0.5152,0.52,0.3582,39,253,292,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2011-04-04,11,0,0,1,0.6,0.6212,0.4,0.3881,58,66,124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-05-07,7,0,1,1,0.48,0.4697,0.82,0.1045,18,367,385,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-04-02,22,0,0,0,0.32,0.303,0.61,0.2985,14,41,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-09,15,0,0,1,0.74,0.6970000000000001,0.66,0.0,27,161,188,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012-11-05,5,0,1,1,0.3,0.2727,0.52,0.3284,1,38,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2012-06-14,8,0,1,1,0.6,0.6061,0.64,0.3284,37,682,719,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-25,11,1,1,0,0.3,0.3182,0.75,0.0896,43,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2011-02-02,22,0,0,1,0.22,0.2121,0.44,0.2537,5,35,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-13,21,0,1,0,0.4,0.4091,0.58,0.19399999999999998,47,157,204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012-09-04,7,0,1,1,0.68,0.6364,0.89,0.1045,13,480,493,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2012-01-11,22,0,1,1,0.34,0.3333,0.87,0.19399999999999998,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-06-19,4,0,1,1,0.6,0.5758,0.78,0.1343,1,9,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-10-03,1,0,0,1,0.36,0.3636,0.81,0.0896,1,5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2012-02-16,16,0,1,1,0.34,0.3636,0.81,0.0,8,110,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012-01-01,12,0,1,0,0.4,0.4091,0.62,0.2836,58,143,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-13,16,0,1,1,0.34,0.3485,0.39,0.1045,50,356,406,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2012-06-07,22,0,1,1,0.6,0.6212,0.46,0.1642,35,193,228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-13,13,0,1,1,0.32,0.303,0.22,0.2239,11,129,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-08-20,18,0,0,0,0.76,0.7121,0.58,0.2537,169,225,394,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-28,10,0,0,1,0.62,0.5455,0.94,0.0,20,109,129,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2012-11-15,0,0,1,1,0.26,0.303,0.65,0.0,1,33,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2012-08-24,3,0,1,1,0.64,0.6061,0.73,0.0,2,6,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-03,5,0,0,1,0.76,0.6970000000000001,0.55,0.0896,2,22,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-10-01,3,0,1,1,0.44,0.4394,0.77,0.0,1,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2011-05-20,14,0,0,1,0.62,0.6212,0.53,0.2239,66,131,197,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-25,3,0,0,1,0.4,0.4091,0.87,0.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2012-01-07,2,0,1,0,0.36,0.3636,0.5,0.1045,2,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-20,0,0,0,0,0.34,0.303,0.49,0.4179,7,33,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-10,18,0,1,1,0.76,0.7121,0.62,0.2985,88,552,640,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-02,23,0,1,1,0.32,0.303,0.49,0.2537,0,61,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-17,9,1,0,0,0.16,0.1515,0.47,0.2239,8,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-08-13,19,0,0,0,0.68,0.6364,0.79,0.2836,67,170,237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-10-20,17,0,0,1,0.48,0.4697,0.48,0.3881,56,438,494,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011-01-13,6,0,0,1,0.12,0.1515,0.54,0.1343,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-10-27,11,0,0,1,0.5,0.4848,0.88,0.1343,8,44,52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2011-08-04,20,0,0,1,0.7,0.6667,0.74,0.19399999999999998,41,245,286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-05-13,22,0,0,1,0.52,0.5,0.83,0.2239,25,107,132,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-09-28,0,0,0,1,0.6,0.5455,0.88,0.0,7,29,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-03,22,0,0,0,0.32,0.3333,0.61,0.0896,17,97,114,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2012-02-26,8,0,1,0,0.2,0.19699999999999998,0.51,0.2537,2,57,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-03,12,0,0,1,0.4,0.4091,0.71,0.1343,29,118,147,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2012-10-24,3,0,1,1,0.5,0.4848,0.77,0.0896,0,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-02-02,19,0,0,1,0.28,0.2424,0.45,0.4925,3,88,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-03,20,0,0,1,0.4,0.4091,0.82,0.0,13,191,204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2011-05-06,13,0,0,1,0.58,0.5455,0.4,0.3284,71,182,253,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-09,3,0,1,0,0.4,0.4091,0.87,0.1045,14,34,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2011-09-12,12,0,0,1,0.72,0.6667,0.51,0.19399999999999998,37,147,184,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-09-20,6,0,0,1,0.54,0.5152,0.88,0.19399999999999998,3,111,114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2012-07-13,4,0,1,1,0.66,0.6212,0.61,0.0,0,11,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-03-08,10,0,0,1,0.3,0.2879,0.33,0.19399999999999998,25,46,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-07-18,3,0,0,1,0.66,0.6061,0.78,0.19399999999999998,3,4,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-05-04,5,0,1,1,0.56,0.5303,0.88,0.19399999999999998,0,24,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-17,17,0,0,0,0.56,0.5303,0.3,0.4478,143,163,306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-25,4,0,1,1,0.26,0.2424,0.7,0.2836,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-24,23,0,0,1,0.16,0.1515,0.64,0.2537,3,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-12-05,6,0,1,1,0.48,0.4697,0.55,0.3881,5,119,124,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2011-12-03,11,0,0,0,0.32,0.3333,0.57,0.0896,48,227,275,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012-08-02,4,0,1,1,0.66,0.6061,0.83,0.0,0,9,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-14,17,0,0,1,0.64,0.6212,0.5,0.2836,85,484,569,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-01-19,18,0,1,1,0.26,0.2273,0.44,0.3284,16,345,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-02-05,21,0,1,0,0.28,0.2879,0.56,0.1045,6,60,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,2,0,0,1,0.7,0.6667,0.79,0.1642,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-21,20,1,0,0,0.24,0.2121,0.81,0.3881,0,29,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-01-30,3,0,1,1,0.24,0.2273,0.48,0.19399999999999998,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-06-11,6,0,0,0,0.7,0.6515,0.61,0.1343,9,31,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-06-06,22,0,1,1,0.52,0.5,0.77,0.0896,27,221,248,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-17,23,0,1,1,0.36,0.3485,0.4,0.19399999999999998,10,72,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-18,18,0,1,1,0.6,0.5455,0.88,0.1642,19,262,281,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2011-05-11,23,0,0,1,0.46,0.4545,0.88,0.2537,12,69,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-15,9,0,0,1,0.6,0.6212,0.49,0.0,22,185,207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-23,5,0,1,1,0.66,0.5909,0.94,0.1343,3,48,51,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-08-07,11,0,0,0,0.82,0.8333,0.63,0.0,113,156,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-24,12,0,0,0,0.9,0.8636,0.45,0.1642,85,161,246,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-23,11,0,1,1,0.62,0.5909,0.73,0.1045,131,187,318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-07-08,2,0,1,0,0.82,0.7727,0.52,0.1045,11,59,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-30,22,0,1,1,0.52,0.5,0.55,0.1642,11,123,134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-06-08,7,0,0,1,0.66,0.6212,0.74,0.1045,24,329,353,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-17,4,0,1,1,0.6,0.6061,0.64,0.3284,3,13,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-04,14,0,1,1,0.62,0.6212,0.46,0.19399999999999998,82,176,258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-05-18,18,0,1,1,0.64,0.6212,0.38,0.2239,99,570,669,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-28,6,0,1,1,0.22,0.2121,0.64,0.2836,2,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-01-26,16,0,0,1,0.22,0.19699999999999998,0.93,0.3284,1,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2011-01-31,16,0,0,1,0.16,0.1818,0.56,0.19399999999999998,3,83,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-09-10,17,0,1,1,0.66,0.6212,0.34,0.3284,127,744,871,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-16,6,0,1,1,0.42,0.4242,0.67,0.1642,4,168,172,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2012-06-15,10,0,1,1,0.64,0.6212,0.57,0.1642,56,160,216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-05-18,9,0,1,1,0.56,0.5303,0.56,0.1045,57,304,361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-08-27,0,0,1,1,0.62,0.5758,0.83,0.0,4,28,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-27,13,0,1,1,0.5,0.4848,0.59,0.4627,26,175,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-01,19,0,1,1,0.48,0.4697,0.41,0.3284,11,317,328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-17,23,0,0,0,0.7,0.6667,0.74,0.1343,39,54,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
